Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Net total
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88.25,9,39.7125,833.9625,2019-02-15,20:51:00,Credit card,505.72,36.327352848599304,288.53,7.6,794.25
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,25.31,2,2.531,53.151,2019-03-02,19:26:00,Ewallet,37.8,25.32595811932043,12.82,7.2,50.62
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,2019-03-24,13:33:00,Ewallet,372.4,37.88364024552976,227.12,7.1,599.52
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.35,2,8.335,175.035,2019-02-02,14:05:00,Credit card,109.5,34.313137372525496,57.19999999999999,9.5,166.7
243-55-8457,A,Yangon,Normal,Female,Food and beverages,74.44,10,37.22,781.62,2019-02-27,11:40:00,Ewallet,475.1,36.176786673831266,269.29999999999995,5.1,744.4
458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,64.08,7,22.428,470.988,2019-01-20,12:27:00,Ewallet,332.54,25.86499019083288,116.01999999999998,7.6,448.56
501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,63.15,6,18.945,397.845,2019-01-03,20:24:00,Ewallet,269.33,28.917920295592502,109.57,9.8,378.9
235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,12.858,270.018,2019-01-24,20:59:00,Ewallet,158.66,38.30300202208741,98.49999999999997,5.1,257.15999999999997
433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,78.89,7,27.6115,579.8415,2019-01-05,19:48:00,Ewallet,433.92,21.42404432935552,118.31,7.5,552.23
361-85-2571,A,Yangon,Normal,Female,Sports and travel,89.48,5,22.37,469.77,2019-03-30,10:18:00,Cash,314.01,29.8144836835047,133.39000000000004,7.4,447.40000000000003
131-70-8179,A,Yangon,Member,Female,Health and beauty,92.09,3,13.8135,290.0835,2019-02-17,16:27:00,Cash,204.94,25.81894523473413,71.32999999999998,4.2,276.27
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17.187,360.927,2019-03-21,17:04:00,Ewallet,253.24,26.328038633851165,90.5,5.9,343.74
720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.52,4,13.304,279.384,2019-03-02,18:14:00,Ewallet,201.51,24.26713770294648,64.57,6.9,266.08
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.919,943.299,2019-03-27,10:43:00,Cash,580.96,35.332487366147944,317.41999999999985,6.6,898.3799999999999
809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,2019-01-19,19:30:00,Ewallet,321.87,29.538091068301224,134.93,5.7,456.8
449-16-6770,A,Yangon,Normal,Male,Health and beauty,50.79,5,12.6975,266.6475,2019-02-19,14:53:00,Credit card,179.56,29.293167946446147,74.38999999999999,5.3,253.95
333-23-2632,A,Yangon,Member,Male,Health and beauty,10.08,7,3.528,74.088,2019-03-28,20:14:00,Cash,46.96,33.44671201814059,23.6,4.2,70.56
489-82-1237,A,Yangon,Normal,Female,Electronic accessories,93.88,7,32.858,690.018,2019-01-05,11:51:00,Credit card,419.33,36.19057763710512,237.82999999999998,7.3,657.16
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.425,176.925,2019-03-26,14:13:00,Credit card,134.13,20.397626112759646,34.370000000000005,5.3,168.5
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,53.78,1,2.689,56.469,2019-02-03,20:13:00,Ewallet,42.82,20.379323168464115,10.96,4.7,53.78
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,8.9525,188.0025,2019-02-06,18:44:00,Ewallet,116.44,34.967886065344885,62.610000000000014,7.9,179.05
365-16-4334,B,Mandalay,Normal,Female,Food and beverages,26.43,8,10.572,222.012,2019-02-24,14:26:00,Ewallet,139.89,33.83938706015891,71.55000000000001,8.9,211.44
503-21-4385,B,Mandalay,Member,Male,Health and beauty,39.91,3,5.9865,125.7165,2019-02-21,12:40:00,Ewallet,90.02,24.81416520504468,29.709999999999994,9.3,119.72999999999999
305-89-2768,B,Mandalay,Member,Female,Home and lifestyle,21.9,3,3.285,68.985,2019-01-09,18:43:00,Ewallet,43.09,34.41400304414001,22.609999999999985,4.7,65.69999999999999
574-80-1489,B,Mandalay,Member,Female,Food and beverages,62.85,4,12.57,263.97,2019-02-25,13:22:00,Ewallet,153.61,38.89817024661893,97.78999999999999,8.7,251.4
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,21.04,4,4.208,88.368,2019-01-13,13:58:00,Cash,57.27,31.951045627376416,26.889999999999993,7.6,84.16
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,65.91,6,19.773,415.233,2019-02-09,11:45:00,Cash,306.7,22.44474788853487,88.75999999999999,5.7,395.46
846-10-0341,A,Yangon,Normal,Female,Fashion accessories,42.57,7,14.8995,312.8895,2019-01-06,11:51:00,Cash,196.46,34.07161314138058,101.53,6.8,297.99
577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,50.49,9,22.7205,477.1305,2019-01-10,17:16:00,Cash,286.5,36.95121146101539,167.91000000000003,5.4,454.41
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,46.02,6,13.806,289.926,2019-02-07,15:55:00,Cash,205.06,25.73518759959438,71.06,7.1,276.12
867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,2019-01-09,12:07:00,Cash,96.54,38.89873417721519,61.459999999999994,7.8,158.0
384-59-6655,A,Yangon,Member,Female,Food and beverages,98.66,9,44.397,932.337,2019-02-19,15:07:00,Cash,611.67,31.11358875599703,276.27,8.4,887.9399999999999
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.599,96.579,2019-03-18,15:29:00,Cash,65.2,29.115025005435964,26.78,9.8,91.98
324-92-3863,A,Yangon,Member,Male,Electronic accessories,20.89,2,2.089,43.869,2019-02-05,18:45:00,Cash,30.68,26.567735758736237,11.100000000000001,9.8,41.78
593-08-5916,A,Yangon,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,2019-03-19,15:23:00,Credit card,10.72,30.838709677419352,4.779999999999999,7.4,15.5
364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,96.82,3,14.523,304.983,2019-03-30,20:37:00,Cash,180.27,37.93637678165667,110.18999999999997,6.7,290.46
794-42-3736,B,Mandalay,Normal,Male,Food and beverages,33.33,2,3.333,69.993,2019-01-26,14:41:00,Credit card,47.12,29.312931293129314,19.54,6.4,66.66
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,38.27,2,3.827,80.367,2019-03-02,18:18:00,Credit card,53.15,30.559184740005236,23.390000000000008,5.8,76.54
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,33.3,9,14.985,314.685,2019-03-04,15:27:00,Ewallet,237.4,20.787454120787448,62.29999999999998,7.2,299.7
195-06-0432,A,Yangon,Member,Male,Home and lifestyle,81.01,3,12.1515,255.1815,2019-01-13,12:55:00,Credit card,179.14,26.28893552236351,63.89000000000004,9.3,243.03000000000003
605-03-2706,A,Yangon,Normal,Female,Health and beauty,15.8,3,2.37,49.77,2019-03-25,18:02:00,Cash,32.2,32.06751054852321,15.200000000000003,9.5,47.400000000000006
214-30-2776,B,Mandalay,Member,Female,Electronic accessories,34.49,5,8.6225,181.0725,2019-03-11,19:44:00,Credit card,124.41,27.857349956509143,48.04000000000002,9.0,172.45000000000002
746-04-1077,B,Mandalay,Member,Female,Food and beverages,84.63,10,42.315,888.615,2019-01-01,11:36:00,Credit card,559.58,33.87923904052935,286.7199999999999,9.0,846.3
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,36.91,7,12.9185,271.2885,2019-02-10,13:51:00,Ewallet,205.19,20.58288500986957,53.18000000000001,6.7,258.37
452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,87.08,7,30.478,640.038,2019-01-26,15:17:00,Cash,395.92,35.048231511254016,213.63999999999993,5.5,609.56
531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,80.08,3,12.012,252.252,2019-02-11,15:29:00,Cash,164.27,31.62254412254412,75.97,5.4,240.24
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,8.613,180.873,2019-02-07,17:59:00,Cash,112.62,34.62208289794496,59.639999999999986,8.2,172.26
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.92,2,4.992,104.832,2019-03-06,11:55:00,Credit card,70.38,29.507211538461547,29.460000000000008,7.0,99.84
221-25-5073,A,Yangon,Normal,Female,Food and beverages,74.66,4,14.932,313.572,2019-03-04,10:39:00,Cash,207.12,30.64559335654969,91.51999999999998,8.5,298.64
518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.6,6,7.98,167.58,2019-02-26,15:10:00,Ewallet,116.45,27.036340852130337,43.15000000000002,4.9,159.60000000000002
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,25.45,1,1.2725,26.7225,2019-03-10,18:10:00,Credit card,18.89,25.77603143418467,6.559999999999999,5.1,25.45
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,67.77,1,3.3885,71.1585,2019-02-04,20:43:00,Credit card,48.45,28.508189464364754,19.319999999999993,6.5,67.77
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59.59,4,11.918,250.278,2019-01-19,12:46:00,Cash,185.95,21.987749622419877,52.410000000000025,9.8,238.36
809-46-1866,A,Yangon,Normal,Male,Health and beauty,58.15,4,11.63,244.23,2019-01-23,17:44:00,Cash,151.38,34.918314703353396,81.22,8.4,232.6
139-32-4183,A,Yangon,Member,Female,Sports and travel,97.48,9,43.866,921.186,2019-03-14,14:19:00,Ewallet,672.73,23.319883280900928,204.59000000000003,7.4,877.32
148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,99.96,7,34.986,734.706,2019-01-23,10:33:00,Cash,491.09,29.816212199165378,208.62999999999994,6.1,699.7199999999999
189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,33.7295,708.3195,2019-01-09,11:40:00,Cash,524.09,22.30984746290339,150.5,6.0,674.59
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,63.71,5,15.9275,334.4775,2019-02-07,19:30:00,Ewallet,221.2,30.560351593156497,97.35000000000002,8.5,318.55
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.76,2,1.476,30.996,2019-02-18,14:42:00,Ewallet,22.82,22.696476964769648,6.699999999999999,4.3,29.52
552-44-5977,B,Mandalay,Member,Male,Health and beauty,62.0,8,24.8,520.8,2019-01-03,19:08:00,Credit card,333.65,32.73185483870969,162.35000000000002,6.2,496.0
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,10,41.17,864.57,2019-03-29,19:12:00,Ewallet,636.11,22.745931503521987,187.29000000000008,4.3,823.4000000000001
430-53-4718,B,Mandalay,Member,Male,Health and beauty,75.37,8,30.148,633.108,2019-01-28,15:46:00,Credit card,409.7,32.05187740480297,193.26000000000005,8.4,602.96
886-18-2897,A,Yangon,Normal,Female,Food and beverages,56.56,5,14.14,296.94,2019-03-22,19:06:00,Credit card,173.76,38.557284299858566,109.04000000000002,4.5,282.8
602-16-6955,B,Mandalay,Normal,Female,Sports and travel,76.6,10,38.3,804.3,2019-01-24,18:10:00,Ewallet,517.56,32.433420365535255,248.44000000000005,6.0,766.0
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58.03,2,5.803,121.863,2019-03-10,20:46:00,Ewallet,89.7,22.712390143029467,26.36,8.8,116.06
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17.49,10,8.745,183.645,2019-02-22,18:35:00,Ewallet,111.74,36.112064036592336,63.15999999999998,6.6,174.89999999999998
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1,3.0475,63.9975,2019-02-18,11:40:00,Ewallet,45.73,24.971287940935202,15.220000000000006,5.9,60.95
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40.35,1,2.0175,42.3675,2019-01-29,13:46:00,Ewallet,30.34,24.807930607187114,10.010000000000002,6.2,40.35
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,2019-03-02,17:16:00,Ewallet,778.59,20.046210720887238,195.20999999999992,4.4,973.8
727-02-1313,A,Yangon,Member,Male,Food and beverages,31.84,1,1.592,33.432,2019-02-09,13:22:00,Cash,21.06,33.856783919597994,10.780000000000001,7.7,31.84
347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,65.82,1,3.291,69.111,2019-02-22,15:33:00,Cash,44.86,31.844424187177147,20.959999999999994,4.1,65.82
849-09-3807,A,Yangon,Member,Female,Fashion accessories,88.34,7,30.919,649.299,2019-02-18,13:28:00,Cash,435.33,29.601539506452347,183.05,6.6,618.38
